"","country","sex","bc_cate","edu2","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"2655","Ghana","Men","1950-1959","All",225.86422239989,4.82284903526306,1.28259205818176,2.1,26.6
"2656","Ghana","Men","1960-1969","All",657.823859490454,26.377671867609,16.7584089934826,4,63.5
"2657","Ghana","Men","1970-1979","All",920.277728922665,74.9478868618608,40.7261150479317,8.1,54.3
"2658","Ghana","Women","1960-1969","All",866.495033189654,18.7267819046974,1.64277696609497,2.2,8.8
"2659","Ghana","Women","1970-1979","All",2315.71339775622,98.0231769680977,25.2338019311428,4.2,25.7
"2660","Guatemala","Men","1950-1959","All",538.32769728452,21.7567622661591,10.4830931127071,4,48.2
"2661","Guatemala","Men","1960-1969","All",1460.4513810873,73.3021747469902,48.5064168870449,5,66.2
"2662","Guatemala","Men","1970-1979","All",2012.71785447001,179.362871289253,114.124465316534,8.9,63.6
"2663","Guatemala","Men","1980-1989","All",45.9429988563061,4.42321389913559,2.9360379576683,9.6,66.4
"2664","Guatemala","Women","1960-1969","All",2023.41427991539,96.5149848759174,64.6419908702374,4.8,67
"2665","Guatemala","Women","1970-1979","All",5451.01340861619,341.692985117435,247.345139048994,6.3,72.4
"2666","Guatemala","Women","1980-1989","All",159.391144514084,19.5592670440674,14.1426921486855,12.3,72.3
"2667","Guinea","Men","1950-1959","All",37.486220896244,0,0,0,NA
"2668","Guinea","Men","1960-1969","All",514.963152706623,10.8021518588066,5.64801388978958,2.1,52.3
"2669","Guinea","Men","1970-1979","All",776.758643597364,33.5230411887169,12.1450400352478,4.3,36.2
"2670","Guinea","Men","1980-1989","All",362.832261323929,54.5871837735176,28.8695427179337,15,52.9
"2671","Guinea","Women","1960-1969","All",171.208185315132,11.0521720051765,2.9341059923172,6.5,26.5
"2672","Guinea","Women","1970-1979","All",1917.01540118456,86.9888456761837,11.531073987484,4.5,13.3
"2673","Guinea","Women","1980-1989","All",1077.73086249828,53.6257525682449,7.61783814430237,5,14.2
"2674","Guyana","Men","1950-1959","All",45.7839989066124,1.25896799564362,0.305727005004883,2.7,24.3
"2675","Guyana","Men","1960-1969","All",882.327027861029,113.131522335112,54.3787377178669,12.8,48.1
"2676","Guyana","Men","1970-1979","All",405.839086923748,62.3665738478303,30.3802072405815,15.4,48.7
"2677","Guyana","Women","1950-1959","All",55.3462432324886,3.40560299158096,3.40560299158096,6.2,100
"2678","Guyana","Women","1960-1969","All",1243.52012580261,93.0060611218214,40.3722960054874,7.5,43.4
"2679","Guyana","Women","1970-1979","All",611.203567299992,47.0843793451786,25.9330283105373,7.7,55.1
"2680","Haiti","Men","1950-1959","All",1103.43267981708,21.2478537857533,11.740760833025,1.9,55.3
"2681","Haiti","Men","1960-1969","All",1908.81161041558,61.2721250504255,28.7074591219425,3.2,46.9
"2682","Haiti","Men","1970-1979","All",2240.20502339303,155.894103884697,91.8902620971203,7,58.9
"2683","Haiti","Men","1980-1989","All",601.260769024491,78.8258086442947,47.3002239763737,13.1,60
"2684","Haiti","Women","1950-1959","All",451.74409724772,0,0,0,NA
"2685","Haiti","Women","1960-1969","All",1207.19438187778,23.0098567008972,7.36207586526871,1.9,32
"2686","Haiti","Women","1970-1979","All",2723.25569338351,161.90804733336,66.558139488101,5.9,41.1
"2687","Haiti","Women","1980-1989","All",724.871198676527,78.2065722867846,41.9447966814041,10.8,53.6
"2688","Honduras","Men","1950-1959","All",747.483349055052,33.668733805418,15.310035020113,4.5,45.5
"2689","Honduras","Men","1960-1969","All",1129.77545271069,70.6702416539192,31.3170469105244,6.3,44.3
"2690","Honduras","Men","1970-1979","All",1000.34929417819,112.390653200448,60.3898769766092,11.2,53.7
"2691","Honduras","Women","1960-1969","All",3107.07364629954,139.872022077441,81.5007162541151,4.5,58.3
"2692","Honduras","Women","1970-1979","All",3647.3026805222,167.572947368026,105.408872574568,4.6,62.9
"2693","Hungary","Men","1910-1919","All",3.00030722150763,0.356828981488938,0,11.9,0
"2694","Hungary","Men","1920-1929","All",201.748531910143,23.6395623050399,2.96684478993687,11.7,12.6
"2695","Hungary","Men","1930-1939","All",720.32976480699,83.3642919082291,20.3996237921291,11.6,24.5
"2696","Hungary","Men","1940-1949","All",1115.11319209738,135.218041523774,35.0126832051213,12.1,25.9
"2697","Hungary","Men","1950-1959","All",1439.81456903323,197.743679781427,99.0551201295379,13.7,50.1
"2698","Hungary","Men","1960-1969","All",1242.92466054223,289.29377089789,148.144529482803,23.3,51.2
"2699","Hungary","Men","1970-1979","All",99.0913923738983,33.595982794156,15.4141513931195,33.9,45.9
"2700","Hungary","Men","1980-1989","All",34.7591477821747,11.0093103213647,6.39046661442006,31.7,58
"2701","Hungary","Women","1910-1919","All",2.47603818918154,0.747732356453319,0,30.2,0
"2702","Hungary","Women","1920-1929","All",379.739808723102,63.7017857621008,14.6648256065357,16.8,23
"2703","Hungary","Women","1930-1939","All",1128.23173965043,124.099717681262,28.7284185160585,11,23.1
"2704","Hungary","Women","1940-1949","All",1389.69937752934,137.263653387118,38.688007580467,9.9,28.2
"2705","Hungary","Women","1950-1959","All",1629.99732476669,138.407799152084,41.5186409037414,8.5,30
"2706","Hungary","Women","1960-1969","All",1312.95426390625,126.893864174454,49.7867607497438,9.7,39.2
"2707","Hungary","Women","1970-1979","All",97.1639296966627,22.8896052788313,10.4182938983815,23.6,45.5
"2708","Hungary","Women","1980-1989","All",28.078094377628,8.09184046234336,1.51497425773325,28.8,18.7
"2709","Iceland","Men","1920-1929","All",0.0507029190825525,0.0248767606836124,0.0248767606836124,49.1,100
"2710","Iceland","Men","1930-1939","All",0.297563516237415,0.0507029190825525,0.0258261583989401,17,50.9
"2711","Iceland","Men","1940-1949","All",0.98427014406526,0.0709469066281514,0.0507029190825525,7.2,71.5
"2712","Iceland","Men","1950-1959","All",1.64520241755475,0.0827467690672394,0.057870008383627,5,69.9
"2713","Iceland","Men","1960-1969","All",2.54901715114456,0.23918872055803,0.154704600521375,9.4,64.7
"2714","Iceland","Men","1970-1979","All",2.21688312754611,0.18487268493908,0.0309586914467412,8.3,16.7
"2715","Iceland","Men","1980-1989","All",1.19504000409407,0.0619173828934825,0,5.2,0
"2716","Iceland","Women","1920-1929","All",0.093969369305464,0,0,0,NA
"2717","Iceland","Women","1930-1939","All",0.382501715845156,0,0,0,NA
"2718","Iceland","Women","1940-1949","All",1.12693159771837,0.0172187424731067,0,1.5,0
"2719","Iceland","Women","1950-1959","All",1.4389926339624,0.0365353582463244,0,2.5,0
"2720","Iceland","Women","1960-1969","All",2.06621945387318,0.162723829798889,0.0172187424731067,7.9,10.6
"2721","Iceland","Women","1970-1979","All",2.36234192362019,0.230215821065346,0.0609599966151535,9.7,26.5
"2722","Iceland","Women","1980-1989","All",1.1127202048471,0.0304799983075767,0,2.7,0
"2723","India","Men","1960-1969","All",16751.7116256306,1186.60566491843,239.926552519435,7.1,20.2
"2724","India","Men","1970-1979","All",25427.1437258064,2240.23605486471,733.276053396636,8.8,32.7
"2725","India","Men","1980-1989","All",3804.34565689904,449.349209240638,188.61202429235,11.8,42
"2726","India","Women","1960-1969","All",54201.0236464499,1893.64834691025,401.692459995742,3.5,21.2
"2727","India","Women","1970-1979","All",166293.246106574,6307.9106554878,1688.24860759242,3.8,26.8
"2728","India","Women","1980-1989","All",22862.3745890966,1203.314720214,393.288058660924,5.3,32.7
"2729","Indonesia","Men","1960-1969","All",2405.34378487617,49.3289200365543,0,2.1,0
"2730","Indonesia","Men","1970-1979","All",3580.7717634812,145.896980077028,0,4.1,0
"2731","Indonesia","Men","1980-1989","All",1035.72405137867,58.7632550001144,0,5.7,0
"2732","Indonesia","Women","1960-1969","All",2934.92660508305,166.283376865089,59.2843899801373,5.7,35.7
"2733","Indonesia","Women","1970-1979","All",14282.7678520009,797.097141638398,320.802037894726,5.6,40.2
"2734","Indonesia","Women","1980-1989","All",4363.43447256088,259.319547072053,93.3319699168205,5.9,36
"2735","Ireland","Men","1910-1919","All",0.438476400494721,0,0,0,NA
"2736","Ireland","Men","1920-1929","All",5.36922550787695,1.14081710303102,0.789631774587761,21.2,69.2
"2737","Ireland","Men","1930-1939","All",18.3382164925071,2.64219279442802,1.46466541872095,14.4,55.4
"2738","Ireland","Men","1940-1949","All",32.8161653261625,5.76664070098476,2.47000881891404,17.6,42.8
"2739","Ireland","Men","1950-1959","All",47.0085215100379,7.45207935088277,5.40088548832277,15.9,72.5
"2740","Ireland","Men","1960-1969","All",55.6814885608994,15.3623358749738,8.20294253332652,27.6,53.4
"2741","Ireland","Men","1970-1979","All",37.7969535750395,9.1587468580292,2.86784975791477,24.2,31.3
"2742","Ireland","Men","1980-1989","All",15.1716995656951,6.28607088698407,2.48746186579229,41.4,39.6
"2743","Ireland","Women","1905-1909","All",0.0966491712876518,0.0966491712876518,0,100,0
"2744","Ireland","Women","1910-1919","All",0.177636955796004,0.080987784508352,0,45.6,0
"2745","Ireland","Women","1920-1929","All",5.97759922489973,1.07001641080224,0.602410970327141,17.9,56.3
"2746","Ireland","Women","1930-1939","All",15.4745816677924,2.77386113261554,1.63850413663993,17.9,59.1
"2747","Ireland","Women","1940-1949","All",36.8147047322368,4.15046631405367,2.43872523520836,11.3,58.8
"2748","Ireland","Women","1950-1959","All",49.2353741432988,6.35928552021547,3.29077670184887,12.9,51.7
"2749","Ireland","Women","1960-1969","All",61.7705068237582,7.20474717485382,3.85956415896792,11.7,53.6
"2750","Ireland","Women","1970-1979","All",40.5225303960703,5.45020333134431,0.747531014010479,13.4,13.7
"2751","Ireland","Women","1980-1989","All",16.1423261808707,2.78673686415897,1.34843075498487,17.3,48.4
"2752","Ireland",NA,"1920-1929","All",0.0881222013580683,0.0881222013580683,0,100,0
"2753","Ireland",NA,"1930-1939","All",0.662192978381597,0.0881222013580683,0.0881222013580683,13.3,100
"2754","Ireland",NA,"1940-1949","All",0.96942073846656,0,0,0,NA
"2755","Ireland",NA,"1950-1959","All",0.781983024087594,0.162084490903695,0,20.7,0
"2756","Ireland",NA,"1960-1969","All",0.517579715543178,0.193428312866018,0,37.4,0
"2757","Italy","Men","1920-1929","All",7.35260300298667,0,0,0,NA
"2758","Italy","Men","1930-1939","All",135.22376200917,7.39259462451176,2.07586867810015,5.5,28.1
"2759","Italy","Men","1940-1949","All",268.842649325063,29.2845639248586,12.2050138136567,10.9,41.7
"2760","Italy","Men","1950-1959","All",346.282899905946,53.1954980408499,18.6881049703699,15.4,35.1
"2761","Italy","Men","1960-1969","All",439.353053417728,128.60489432821,52.9692026579527,29.3,41.2
"2762","Italy","Men","1970-1979","All",438.88279860666,160.03191162578,83.8107813683992,36.5,52.4
"2763","Italy","Men","1980-1989","All",159.999758307,89.5150907299918,43.6876752149606,55.9,48.8
"2764","Italy","Women","1920-1929","All",31.7336774582475,1.70258342769384,0,5.4,0
"2765","Italy","Women","1930-1939","All",206.236740317075,10.6498011054676,3.90897635444681,5.2,36.7
"2766","Italy","Women","1940-1949","All",319.993115751601,37.8234957466044,19.1724697391011,11.8,50.7
"2767","Italy","Women","1950-1959","All",373.866195577107,62.0506445495683,18.8390726759611,16.6,30.4
"2768","Italy","Women","1960-1969","All",500.909001379177,129.897291167359,43.3920685239123,25.9,33.4
"2769","Italy","Women","1970-1979","All",428.834665936233,115.102058781802,54.940762949741,26.8,47.7
"2770","Italy","Women","1980-1989","All",164.923687080236,67.5242529570921,21.3422905194763,40.9,31.6
"2771","Ivory Coast","Men","1950-1959","All",320.808872766793,2.67891505360603,0.287833005189896,0.8,10.7
"2772","Ivory Coast","Men","1960-1969","All",750.356207769364,24.988842189312,9.60429719090462,3.3,38.4
"2773","Ivory Coast","Men","1970-1979","All",816.222971245646,56.732207801193,35.951201967895,7,63.4
"2774","Ivory Coast","Women","1960-1969","All",1056.5686833486,33.3249029442668,8.30997591465712,3.2,24.9
"2775","Ivory Coast","Women","1970-1979","All",1596.39056823403,58.0364419966936,18.9686839431524,3.6,32.7
"2776","Kazakhstan","Men","1930-1939","All",32.537100315094,3.86428821086884,2.57619214057922,11.9,66.7
"2777","Kazakhstan","Men","1940-1949","All",430.15183237195,55.2367388010025,27.974417090416,12.8,50.6
"2778","Kazakhstan","Men","1950-1959","All",901.847149550915,106.696537047625,68.2811042368412,11.8,64
"2779","Kazakhstan","Men","1960-1969","All",1342.38055756688,188.80583563447,110.748808473349,14.1,58.7
"2780","Kazakhstan","Men","1970-1979","All",1337.0871295929,263.46692276001,161.900783061981,19.7,61.5
"2781","Kazakhstan","Men","1980-1989","All",482.41135597229,92.0463047027588,59.8855476379395,19.1,65.1
"2782","Kazakhstan","Women","1920-1929","All",0,0,0,NA,NA
"2783","Kazakhstan","Women","1930-1939","All",49.296634554863,12.1141724586487,8.6529803276062,24.6,71.4
"2784","Kazakhstan","Women","1940-1949","All",519.710061460733,106.162435948849,74.9328048229218,20.4,70.6
"2785","Kazakhstan","Women","1950-1959","All",2064.7805595994,208.049400001764,146.908898115158,10.1,70.6
"2786","Kazakhstan","Women","1960-1969","All",2033.96181684732,249.955692112446,179.573584407568,12.3,71.8
"2787","Kazakhstan","Women","1970-1979","All",1365.44996279478,214.052183687687,153.09008449316,15.7,71.5
"2788","Kazakhstan","Women","1980-1989","All",529.608917951584,70.2461903095245,51.3033974170685,13.3,73
"2789","Kenya","Men","1950-1959","All",44.4854817837477,0,0,0,NA
"2790","Kenya","Men","1960-1969","All",1589.60987130925,43.3284064009786,27.055420294404,2.7,62.4
"2791","Kenya","Men","1970-1979","All",2630.13560653478,136.040042355657,78.3308572471142,5.2,57.6
"2792","Kenya","Women","1960-1969","All",2430.21684770659,45.8233221024275,16.2900351583958,1.9,35.5
"2793","Kenya","Women","1970-1979","All",6484.56768163666,197.673999838531,117.876628816128,3,59.6
"2794","Kyrgyzstan","Men","1960-1969","All",400.561603203416,7.57808414101601,3.16304904222488,1.9,41.7
"2795","Kyrgyzstan","Men","1970-1979","All",463.327619150281,25.3981218039989,9.96623504161835,5.5,39.2
"2796","Kyrgyzstan","Women","1960-1969","All",1316.35000766069,35.7161699533463,15.4328520894051,2.7,43.2
"2797","Kyrgyzstan","Women","1970-1979","All",1434.93918298185,67.1536670923233,20.658304899931,4.7,30.8
"2798","Latvia","Men","1920-1929","All",0.0638495044665017,0,0,0,NA
"2799","Latvia","Men","1930-1939","All",2.76633108757774,0.294417240578392,0,10.6,0
"2800","Latvia","Men","1940-1949","All",6.90364296867301,0.747974587324032,0.149374812923673,10.8,20
"2801","Latvia","Men","1950-1959","All",9.04083392528149,0.398505539932903,0.209480161317005,4.4,52.6
"2802","Latvia","Men","1960-1969","All",14.8002886884768,1.65611119173415,0.243725944537996,11.2,14.7
"2803","Latvia","Men","1970-1979","All",12.5190988725105,2.3043570596583,0.553489894069653,18.4,24
"2804","Latvia","Men","1980-1989","All",4.4405166385087,1.48580492224321,0.835129969145596,33.5,56.2
"2805","Latvia","Women","1920-1929","All",0.40263974036011,0.0431252368157302,0,10.7,0
"2806","Latvia","Women","1930-1939","All",5.78904156841555,0.713916001593663,0.283435336851915,12.3,39.7
"2807","Latvia","Women","1940-1949","All",10.8562940701184,0.201949507542211,0.0452926220604017,1.9,22.4
"2808","Latvia","Women","1950-1959","All",16.6741232653499,1.28316741877038,0.132268498859316,7.7,10.3
"2809","Latvia","Women","1960-1969","All",15.6335171715637,0.893165988122677,0.359732978625642,5.7,40.3
"2810","Latvia","Women","1970-1979","All",14.081054806294,1.52339258433465,0.794213882730657,10.8,52.1
"2811","Latvia","Women","1980-1989","All",4.42004948545174,0.488241518665621,0.0706593932961934,11,14.5
"2812","Lesotho","Men","1950-1959","All",125.258551590145,8.38191601634026,1.72306898236275,6.7,20.6
"2813","Lesotho","Men","1960-1969","All",317.98785020411,28.0062488913536,13.2855950295925,8.8,47.4
"2814","Lesotho","Men","1970-1979","All",492.011423386633,84.622029080987,62.616022080183,17.2,74
"2815","Lesotho","Women","1960-1969","All",513.990253552794,24.6253219544888,6.80651086568832,4.8,27.6
"2816","Lesotho","Women","1970-1979","All",1291.17500938475,58.5118911862373,16.0316239595413,4.5,27.4
"2817","Liberia","Men","1950-1959","All",2.32391905784607,0,0,0,NA
"2818","Liberia","Men","1960-1969","All",427.262674055994,3.96812492609024,2.95038491487503,0.9,74.4
"2819","Liberia","Men","1970-1979","All",738.43416890502,13.9600817337632,5.61443290114403,1.9,40.2
"2820","Liberia","Men","1980-1989","All",495.762800808996,7.34738323092461,5.4074482023716,1.5,73.6
"2821","Liberia","Women","1960-1969","All",7.93713784217834,0,0,0,NA
"2822","Liberia","Women","1970-1979","All",1391.56905078888,14.901070997119,5.73561507463455,1.1,38.5
"2823","Liberia","Women","1980-1989","All",1015.03288649023,14.8610429763794,3.84390109777451,1.5,25.9
"2824","Lithuania","Men","1920-1929","All",40.3355903317579,9.27697196602821,5.87005987763405,23,63.3
"2825","Lithuania","Men","1930-1939","All",358.774423015518,58.1701344365774,18.3235979874342,16.2,31.5
"2826","Lithuania","Men","1940-1949","All",529.339368288072,77.6936390420856,29.2716624154127,14.7,37.7
"2827","Lithuania","Men","1950-1959","All",714.71945691176,104.364016486822,51.7647427803478,14.6,49.6
"2828","Lithuania","Men","1960-1969","All",977.708465323868,137.914970023227,72.661798765262,14.1,52.7
"2829","Lithuania","Men","1970-1979","All",173.485030923528,37.2439303126489,21.8567661608122,21.5,58.7
"2830","Lithuania","Men","1980-1989","All",3.92854116336065,1.14273459224956,0.108708431428451,29.1,9.5
"2831","Lithuania","Women","1920-1929","All",68.0167273916335,24.7242386185437,16.9857560751961,36.4,68.7
"2832","Lithuania","Women","1930-1939","All",548.313069807825,97.9156397685477,52.1851611882447,17.9,53.3
"2833","Lithuania","Women","1940-1949","All",798.248631515327,111.138200908516,59.95065798813,13.9,53.9
"2834","Lithuania","Women","1950-1959","All",745.243800719987,104.734679249548,54.9088306923118,14.1,52.4
"2835","Lithuania","Women","1960-1969","All",932.711407167308,91.4406716029941,55.0953344815276,9.8,60.3
"2836","Lithuania","Women","1970-1979","All",154.077525673508,22.0180309239407,15.008039557433,14.3,68.2
"2837","Lithuania","Women","1980-1989","All",7.41359114410305,1.10178689410522,0.282977294110474,14.9,25.7
"2838","Madagascar","Men","1940-1949","All",33.0538318827748,0.485190987586975,0,1.5,0
"2839","Madagascar","Men","1950-1959","All",997.077459260821,33.626638263464,7.76078900694847,3.4,23.1
"2840","Madagascar","Men","1960-1969","All",1497.9954289645,60.278814420104,14.8661119937897,4,24.7
"2841","Madagascar","Men","1970-1979","All",775.351020887494,51.4032133072615,22.0424940288067,6.6,42.9
"2842","Madagascar","Women","1950-1959","All",204.059473194182,7.27243402600288,0.722106993198395,3.6,9.9
"2843","Madagascar","Women","1960-1969","All",3362.2117164731,160.276163980365,35.3496379256248,4.8,22.1
"2844","Madagascar","Women","1970-1979","All",1774.78569143265,63.8193732723594,15.9963881075382,3.6,25.1
"2845","Malawi","Men","1960-1969","All",693.215400006622,14.8998809810728,7.13433901034296,2.1,47.9
"2846","Malawi","Men","1970-1979","All",1379.6086716596,41.1473381742835,27.2431341707706,3,66.2
"2847","Malawi","Men","1980-1989","All",232.226986083202,4.33817690610886,0.778351008892059,1.9,17.9
"2848","Malawi","Women","1960-1969","All",1143.93684117123,14.4474610686302,0,1.3,0
"2849","Malawi","Women","1970-1979","All",4549.92907932866,48.1722030611709,5.79041803628206,1.1,12
"2850","Malawi","Women","1980-1989","All",825.774763364345,10.4514699717984,4.4229409378022,1.3,42.3
"2851","Maldives","Men","1960-1969","All",209.693635970354,17.8851990103722,6.59121704101562,8.5,36.9
"2852","Maldives","Men","1970-1979","All",908.069121897221,90.2705749571323,36.797415792942,9.9,40.8
"2853","Maldives","Men","1980-1989","All",216.427684158087,34.3969310522079,11.1268979907036,15.9,32.3
"2854","Maldives","Women","1960-1969","All",427.631673961878,20.5585948526859,1.55432403087616,4.8,7.6
"2855","Maldives","Women","1970-1979","All",1673.80586078763,78.4118156582117,25.497860699892,4.7,32.5
"2856","Maldives","Women","1980-1989","All",524.640858769417,30.9451729655266,5.52973791956902,5.9,17.9
"2857","Mali","Men","1950-1959","All",33.8210876993835,0.853865027427673,0,2.5,0
"2858","Mali","Men","1960-1969","All",651.112694907468,8.77861190587282,2.44251698255539,1.3,27.8
"2859","Mali","Men","1970-1979","All",918.000800231937,17.8584759002551,6.21328700054437,1.9,34.8
"2860","Mali","Men","1980-1989","All",440.46887424821,27.884836666286,6.14178993925452,6.3,22
"2861","Mali","Women","1960-1969","All",130.804602466058,2.82539892196655,0,2.2,0
"2862","Mali","Women","1970-1979","All",1758.84482630016,40.2583787478507,3.57181801553816,2.3,8.9
"2863","Mali","Women","1980-1989","All",1014.0823473474,30.1514250878245,4.47168689034879,3,14.8
"2864","Mauritania","Men","1940-1949","All",142.273307815194,6.31270989775658,2.02646493911743,4.4,32.1
"2865","Mauritania","Men","1950-1959","All",346.592090770602,14.8818902522326,6.26701019704342,4.3,42.1
"2866","Mauritania","Men","1960-1969","All",330.198389559984,50.5334511399269,34.76474198699,15.3,68.8
"2867","Mauritania","Women","1950-1959","All",900.910475991666,61.4866902679205,16.3636640161276,6.8,26.6
"2868","Mauritania","Women","1960-1969","All",1165.04138643295,92.6638089865446,40.4601679444313,8,43.7
"2869","Moldova","Men","1940-1949","All",183.935227632523,12.8905227184296,5.50667399168015,7,42.7
"2870","Moldova","Men","1950-1959","All",614.730100870132,52.734904050827,26.4475440979004,8.6,50.2
"2871","Moldova","Men","1960-1969","All",715.420020222664,81.1062164902687,38.9071529507637,11.3,48
"2872","Moldova","Men","1970-1979","All",817.402490377426,146.868522047997,79.1814250946045,18,53.9
"2873","Moldova","Men","1980-1989","All",601.802676677704,153.553474187851,75.5932016372681,25.5,49.2
"2874","Moldova","Women","1940-1949","All",321.844400376081,36.8108187317848,25.3474009037018,11.4,68.9
"2875","Moldova","Women","1950-1959","All",832.451067179441,67.8775071799755,35.1278412342072,8.2,51.8
"2876","Moldova","Women","1960-1969","All",869.471516311169,60.4699771404266,23.7618489861488,7,39.3
"2877","Moldova","Women","1970-1979","All",863.566308557987,65.1411671638489,22.3704466223717,7.5,34.3
"2878","Moldova","Women","1980-1989","All",570.060931801796,45.9362874031067,16.7415356636047,8.1,36.4
"2879","Montenegro","Men","1920-1929","All",0.023793524002313,0,0,0,NA
"2880","Montenegro","Men","1930-1939","All",0.440126210887873,0.0503985272870783,0.0263272920470178,11.5,52.2
"2881","Montenegro","Men","1940-1949","All",1.13583762187893,0.111341272374266,0.0236308571092605,9.8,21.2
"2882","Montenegro","Men","1950-1959","All",3.48980192728663,0.23696189878509,0.153179190681986,6.8,64.6
"2883","Montenegro","Men","1960-1969","All",4.33861598702234,0.677877175052345,0.574762182472944,15.6,84.8
"2884","Montenegro","Men","1970-1979","All",4.5167473560033,0.943345235511859,0.515046966065252,20.9,54.6
"2885","Montenegro","Men","1980-1989","All",1.8668184607445,0.728462711770856,0.566055972275738,39,77.7
"2886","Montenegro","Women","1930-1939","All",0.572912779601183,0.0505778083757458,0.0505778083757458,8.8,100
"2887","Montenegro","Women","1940-1949","All",1.76144859419668,0.148894435350743,0.0851348312186992,8.5,57.2
"2888","Montenegro","Women","1950-1959","All",3.19001366180903,0.314254243953173,0.226066448227352,9.9,71.9
"2889","Montenegro","Women","1960-1969","All",4.25886329844812,0.391242821875605,0.279711069439288,9.2,71.5
"2890","Montenegro","Women","1970-1979","All",4.31362321608583,0.575212655889996,0.492995720162555,13.3,85.7
"2891","Montenegro","Women","1980-1989","All",2.41580628069341,0.324989398993824,0.257334238998848,13.5,79.2
"2892","Mozambique","Men","1940-1949","All",72.6632569432259,0.365552991628647,0,0.5,0
"2893","Mozambique","Men","1950-1959","All",362.606396228075,8.1437381207943,0,2.2,0
"2894","Mozambique","Men","1960-1969","All",469.575344592333,12.6228640675545,2.27997997403145,2.7,18.1
"2895","Mozambique","Men","1970-1979","All",596.222270444036,18.239657074213,4.56962302327156,3.1,25.1
"2896","Mozambique","Women","1960-1969","All",1801.38788765669,68.6818648576736,7.83358404040337,3.8,11.4
"2897","Mozambique","Women","1970-1979","All",2156.27024209499,94.2002159953117,13.086128026247,4.4,13.9
"2898","Myanmar","Men","1960-1969","All",431.466305032372,38.0511011108756,20.7145939767361,8.8,54.4
"2899","Myanmar","Men","1970-1979","All",1337.37280581146,191.50807775557,113.574859604239,14.3,59.3
"2900","Myanmar","Men","1980-1989","All",169.52868527174,42.7317386865616,26.4052609950304,25.2,61.8
"2901","Myanmar","Women","1960-1969","All",1172.43471875787,209.104196511209,166.652313344181,17.8,79.7
"2902","Myanmar","Women","1970-1979","All",3634.8486591056,667.150825403631,543.121750168502,18.4,81.4
"2903","Myanmar","Women","1980-1989","All",495.645249508321,125.783906958997,95.1960678994656,25.4,75.7
"2904","Namibia","Men","1940-1949","All",30.0076306164265,0,0,0,NA
"2905","Namibia","Men","1950-1959","All",288.326397165656,0,0,0,NA
"2906","Namibia","Men","1960-1969","All",538.74982444942,47.3589653074741,32.9737213551998,8.8,69.6
"2907","Namibia","Men","1970-1979","All",715.598424747586,87.2089050859213,72.922813013196,12.2,83.6
"2908","Namibia","Women","1940-1949","All",0,0,0,NA,NA
"2909","Namibia","Women","1950-1959","All",0,0,0,NA,NA
"2910","Namibia","Women","1960-1969","All",948.638073794544,53.1869481354952,29.9473070651293,5.6,56.3
"2911","Namibia","Women","1970-1979","All",1784.98087352514,102.403099767864,66.4212275743484,5.7,64.9
"2912","Nepal","Men","1960-1969","All",289.33176843822,1.44464898109436,0,0.5,0
"2913","Nepal","Men","1970-1979","All",931.65493285656,20.0586179345846,4.22653299570084,2.2,21.1
"2914","Nepal","Men","1980-1989","All",201.890661895275,12.050430059433,7.20410007238388,6,59.8
"2915","Nepal","Women","1960-1969","All",703.541640236974,22.8369971066713,8.69674301147461,3.2,38.1
"2916","Nepal","Women","1970-1979","All",2886.2920075953,81.4866990149021,29.2744651436806,2.8,35.9
"2917","Nepal","Women","1980-1989","All",482.406487315893,12.7200089693069,4.87541896104813,2.6,38.3
"2918","Netherlands","Men","1910-1919","All",2.48351802753581,0,0,0,NA
"2919","Netherlands","Men","1920-1929","All",23.9925845248211,4.39793341026883,0.543134370779974,18.3,12.3
"2920","Netherlands","Men","1930-1939","All",288.351397460849,27.6040472442285,5.97723297280995,9.6,21.7
"2921","Netherlands","Men","1940-1949","All",1631.61008827562,250.738639105431,76.4711051428579,15.4,30.5
"2922","Netherlands","Men","1950-1959","All",2039.25331246229,423.017857848667,118.705484009456,20.7,28.1
"2923","Netherlands","Men","1960-1969","All",2165.81709294111,609.387069512695,209.300207825147,28.1,34.3
"2924","Netherlands","Men","1970-1979","All",894.47006795729,260.400291505598,77.6907267570329,29.1,29.8
"2925","Netherlands","Men","1980-1989","All",32.9625859160587,14.4360727971452,3.10672753377423,43.8,21.5
"2926","Netherlands","Women","1910-1919","All",5.1632002638395,0.326250755538151,0.326250755538151,6.3,100
"2927","Netherlands","Women","1920-1929","All",34.1957878002323,5.64978334538088,2.65427763681784,16.5,47
"2928","Netherlands","Women","1930-1939","All",327.591975237214,41.9772165910244,20.610477208903,12.8,49.1
"2929","Netherlands","Women","1940-1949","All",1609.3529682097,186.783980281808,59.8940378350935,11.6,32.1
"2930","Netherlands","Women","1950-1959","All",1995.90371679401,336.727687457727,59.5661546567457,16.9,17.7
"2931","Netherlands","Women","1960-1969","All",2128.98918437211,429.107631986564,97.8361691626976,20.2,22.8
"2932","Netherlands","Women","1970-1979","All",871.288262108678,181.42578106219,43.4058842354462,20.8,23.9
"2933","Netherlands","Women","1980-1989","All",34.5255971320095,4.66856054513238,1.67599649534469,13.5,35.9
"2934","Nicaragua","Men","1930-1939","All",23.6490813493729,0,0,0,NA
