"","country","sex","bc_cate","education","datasetname","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"1191","Guatemala","Women","1960-1964","Medium","DHS",382,16,8,4.2,50
"1192","Guatemala","Women","1960-1964","High","DHS",159,14,12,8.8,85.7
"1193","Guatemala","Women","1965-1969","Low","DHS",142,11,8,7.7,72.7
"1194","Guatemala","Women","1965-1969","Medium","DHS",404,17,8,4.2,47.1
"1195","Guatemala","Women","1965-1969","High","DHS",231,11,5,4.8,45.5
"1196","Guatemala","Women","1970-1974","Low","DHS",150,17,11,11.3,64.7
"1197","Guatemala","Women","1970-1974","Medium","DHS",519,30,16,5.8,53.3
"1198","Guatemala","Women","1970-1974","High","DHS",252,25,17,9.9,68
"1199","Guatemala","Women","1975-1979","Low","DHS",144,22,15,15.3,68.2
"1200","Guatemala","Women","1975-1979","Medium","DHS",551,60,37,10.9,61.7
"1201","Guatemala","Women","1975-1979","High","DHS",357,39,32,10.9,82.1
"1202","Guatemala","Women","1980-1984","Low","DHS",7,NA,NA,NA,NA
"1203","Guatemala","Women","1980-1984","Medium","DHS",19,3,3,15.8,100
"1204","Guatemala","Women","1980-1984","High","DHS",20,2,1,10,50
"1205","Guinea","Men","1965-1969","Low","DHS",157,9,2,5.7,22.2
"1206","Guinea","Men","1965-1969","Medium","DHS",12,NA,NA,NA,NA
"1207","Guinea","Men","1965-1969","High","DHS",8,NA,NA,NA,NA
"1208","Guinea","Men","1970-1974","Low","DHS",863,40,2,4.6,5
"1209","Guinea","Men","1970-1974","Medium","DHS",51,3,1,5.9,33.3
"1210","Guinea","Men","1970-1974","High","DHS",44,3,NA,6.8,NA
"1211","Guinea","Men","1975-1979","Low","DHS",932,30,4,3.2,13.3
"1212","Guinea","Men","1975-1979","Medium","DHS",46,NA,NA,NA,NA
"1213","Guinea","Men","1975-1979","High","DHS",60,8,2,13.3,25
"1214","Guinea","Men","1980-1984","Low","DHS",921,41,3,4.5,7.3
"1215","Guinea","Men","1980-1984","Medium","DHS",79,5,2,6.3,40
"1216","Guinea","Men","1980-1984","High","DHS",80,8,4,10,50
"1217","Guinea","Women","1955-1959","Low","DHS",28,NA,NA,NA,NA
"1218","Guinea","Women","1955-1959","Medium","DHS",1,NA,NA,NA,NA
"1219","Guinea","Women","1955-1959","High","DHS",10,NA,NA,NA,NA
"1220","Guinea","Women","1960-1964","Low","DHS",219,7,4,3.2,57.1
"1221","Guinea","Women","1960-1964","Medium","DHS",19,NA,NA,NA,NA
"1222","Guinea","Women","1960-1964","High","DHS",47,1,NA,2.1,NA
"1223","Guinea","Women","1965-1969","Low","DHS",191,2,NA,1,NA
"1224","Guinea","Women","1965-1969","Medium","DHS",27,NA,NA,NA,NA
"1225","Guinea","Women","1965-1969","High","DHS",50,1,1,2,100
"1226","Guinea","Women","1970-1974","Low","DHS",262,6,1,2.3,16.7
"1227","Guinea","Women","1970-1974","Medium","DHS",49,2,1,4.1,50
"1228","Guinea","Women","1970-1974","High","DHS",73,5,2,6.8,40
"1229","Guinea","Women","1975-1979","Low","DHS",257,10,5,3.9,50
"1230","Guinea","Women","1975-1979","Medium","DHS",37,3,2,8.1,66.7
"1231","Guinea","Women","1975-1979","High","DHS",104,6,3,5.8,50
"1232","Guinea","Women","1980-1984","Low","DHS",213,20,10,9.4,50
"1233","Guinea","Women","1980-1984","Medium","DHS",39,2,2,5.1,100
"1234","Guinea","Women","1980-1984","High","DHS",113,23,12,20.4,52.2
"1235","Guyana","Men","1955-1959","Medium","DHS",16,NA,NA,NA,NA
"1236","Guyana","Men","1955-1959","High","DHS",37,3,3,8.1,100
"1237","Guyana","Men","1960-1964","Low","DHS",15,NA,NA,NA,NA
"1238","Guyana","Men","1960-1964","Medium","DHS",218,13,5,6,38.5
"1239","Guyana","Men","1960-1964","High","DHS",363,16,11,4.4,68.8
"1240","Guyana","Men","1965-1969","Low","DHS",8,NA,NA,NA,NA
"1241","Guyana","Men","1965-1969","Medium","DHS",187,11,4,5.9,36.4
"1242","Guyana","Men","1965-1969","High","DHS",422,41,19,9.7,46.3
"1243","Guyana","Men","1970-1974","Low","DHS",16,NA,NA,NA,NA
"1244","Guyana","Men","1970-1974","Medium","DHS",155,8,5,5.2,62.5
"1245","Guyana","Men","1970-1974","High","DHS",449,35,19,7.8,54.3
"1246","Guyana","Women","1955-1959","Low","DHS",1,NA,NA,NA,NA
"1247","Guyana","Women","1955-1959","Medium","DHS",23,1,NA,4.3,NA
"1248","Guyana","Women","1955-1959","High","DHS",24,2,1,8.3,50
"1249","Guyana","Women","1960-1964","Low","DHS",12,3,3,25,100
"1250","Guyana","Women","1960-1964","Medium","DHS",148,17,8,11.5,47.1
"1251","Guyana","Women","1960-1964","High","DHS",266,28,12,10.5,42.9
"1252","Guyana","Women","1965-1969","Low","DHS",9,NA,NA,NA,NA
"1253","Guyana","Women","1965-1969","Medium","DHS",150,16,8,10.7,50
"1254","Guyana","Women","1965-1969","High","DHS",302,39,18,12.9,46.2
"1255","Guyana","Women","1970-1974","Low","DHS",8,1,NA,12.5,NA
"1256","Guyana","Women","1970-1974","Medium","DHS",117,17,10,14.5,58.8
"1257","Guyana","Women","1970-1974","High","DHS",298,44,23,14.8,52.3
"1258","Haiti","Men","1950-1954","Low","DHS",155,NA,NA,NA,NA
"1259","Haiti","Men","1950-1954","Medium","DHS",28,NA,NA,NA,NA
"1260","Haiti","Men","1950-1954","High","DHS",6,NA,NA,NA,NA
"1261","Haiti","Men","1955-1959","Low","DHS",225,NA,NA,NA,NA
"1262","Haiti","Men","1955-1959","Medium","DHS",82,NA,NA,NA,NA
"1263","Haiti","Men","1955-1959","High","DHS",20,NA,NA,NA,NA
"1264","Haiti","Men","1960-1964","Low","DHS",278,NA,NA,NA,NA
"1265","Haiti","Men","1960-1964","Medium","DHS",116,NA,NA,NA,NA
"1266","Haiti","Men","1960-1964","High","DHS",42,NA,NA,NA,NA
"1267","Haiti","Men","1965-1969","Low","DHS",418,6,1,1.4,16.7
"1268","Haiti","Men","1965-1969","Medium","DHS",302,10,1,3.3,10
"1269","Haiti","Men","1965-1969","High","DHS",132,10,5,7.6,50
"1270","Haiti","Men","1970-1974","Low","DHS",492,11,3,2.2,27.3
"1271","Haiti","Men","1970-1974","Medium","DHS",449,17,6,3.8,35.3
"1272","Haiti","Men","1970-1974","High","DHS",310,33,14,10.6,42.4
"1273","Haiti","Men","1975-1979","Low","DHS",405,5,3,1.2,60
"1274","Haiti","Men","1975-1979","Medium","DHS",536,17,9,3.2,52.9
"1275","Haiti","Men","1975-1979","High","DHS",558,74,35,13.3,47.3
"1276","Haiti","Men","1980-1984","Low","DHS",165,1,1,0.6,100
"1277","Haiti","Men","1980-1984","Medium","DHS",301,14,9,4.7,64.3
"1278","Haiti","Men","1980-1984","High","DHS",292,46,24,15.8,52.2
"1279","Haiti","Women","1950-1954","Low","DHS",270,7,5,2.6,71.4
"1280","Haiti","Women","1950-1954","Medium","DHS",136,2,1,1.5,50
"1281","Haiti","Women","1950-1954","High","DHS",31,NA,NA,NA,NA
"1282","Haiti","Women","1955-1959","Low","DHS",419,11,5,2.6,45.5
"1283","Haiti","Women","1955-1959","Medium","DHS",255,7,2,2.7,28.6
"1284","Haiti","Women","1955-1959","High","DHS",119,1,1,0.8,100
"1285","Haiti","Women","1960-1964","Low","DHS",452,14,8,3.1,57.1
"1286","Haiti","Women","1960-1964","Medium","DHS",352,9,2,2.6,22.2
"1287","Haiti","Women","1960-1964","High","DHS",191,7,4,3.7,57.1
"1288","Haiti","Women","1965-1969","Low","DHS",313,12,9,3.8,75
"1289","Haiti","Women","1965-1969","Medium","DHS",364,8,5,2.2,62.5
"1290","Haiti","Women","1965-1969","High","DHS",278,14,6,5,42.9
"1291","Haiti","Women","1970-1974","Low","DHS",298,20,14,6.7,70
"1292","Haiti","Women","1970-1974","Medium","DHS",418,15,13,3.6,86.7
"1293","Haiti","Women","1970-1974","High","DHS",380,22,14,5.8,63.6
"1294","Haiti","Women","1975-1979","Low","DHS",219,18,15,8.2,83.3
"1295","Haiti","Women","1975-1979","Medium","DHS",424,24,17,5.7,70.8
"1296","Haiti","Women","1975-1979","High","DHS",548,49,23,8.9,46.9
"1297","Haiti","Women","1980-1984","Low","DHS",91,14,9,15.4,64.3
"1298","Haiti","Women","1980-1984","Medium","DHS",188,17,12,9,70.6
"1299","Haiti","Women","1980-1984","High","DHS",293,42,26,14.3,61.9
"1300","Honduras","Men","1960-1964","Low","DHS",149,5,3,3.4,60
"1301","Honduras","Men","1960-1964","Medium","DHS",642,23,14,3.6,60.9
"1302","Honduras","Men","1960-1964","High","DHS",221,14,9,6.3,64.3
"1303","Honduras","Men","1965-1969","Low","DHS",204,2,2,1,100
"1304","Honduras","Men","1965-1969","Medium","DHS",1306,50,30,3.8,60
"1305","Honduras","Men","1965-1969","High","DHS",508,34,20,6.7,58.8
"1306","Honduras","Men","1970-1974","Low","DHS",208,7,3,3.4,42.9
"1307","Honduras","Men","1970-1974","Medium","DHS",1631,65,38,4,58.5
"1308","Honduras","Men","1970-1974","High","DHS",627,43,26,6.9,60.5
"1309","Honduras","Men","1975-1979","Low","DHS",75,6,6,8,100
"1310","Honduras","Men","1975-1979","Medium","DHS",796,22,14,2.8,63.6
"1311","Honduras","Men","1975-1979","High","DHS",307,21,15,6.8,71.4
"1312","Honduras","Women","1950-1954","Low","DHS",40,7,3,17.5,42.9
"1313","Honduras","Women","1950-1954","Medium","DHS",147,8,1,5.4,12.5
"1314","Honduras","Women","1950-1954","High","DHS",33,1,NA,3,NA
"1315","Honduras","Women","1955-1959","Low","DHS",71,3,2,4.2,66.7
"1316","Honduras","Women","1955-1959","Medium","DHS",351,13,7,3.7,53.8
"1317","Honduras","Women","1955-1959","High","DHS",71,3,3,4.2,100
"1318","Honduras","Women","1960-1964","Low","DHS",64,5,2,7.8,40
"1319","Honduras","Women","1960-1964","Medium","DHS",354,23,11,6.5,47.8
"1320","Honduras","Women","1960-1964","High","DHS",132,6,2,4.5,33.3
"1321","Honduras","Women","1965-1969","Low","DHS",65,5,3,7.7,60
"1322","Honduras","Women","1965-1969","Medium","DHS",416,27,14,6.5,51.9
"1323","Honduras","Women","1965-1969","High","DHS",144,11,8,7.6,72.7
"1324","Honduras","Women","1970-1974","Low","DHS",57,5,3,8.8,60
"1325","Honduras","Women","1970-1974","Medium","DHS",556,57,27,10.3,47.4
"1326","Honduras","Women","1970-1974","High","DHS",168,19,10,11.3,52.6
"1327","Honduras","Women","1975-1979","Low","DHS",29,4,2,13.8,50
"1328","Honduras","Women","1975-1979","Medium","DHS",293,25,15,8.5,60
"1329","Honduras","Women","1975-1979","High","DHS",79,9,5,11.4,55.6
"1330","Hungary","Men","1925-1929","Low","GGS",81,5,2,6.2,40
"1331","Hungary","Men","1925-1929","Medium","GGS",74,14,7,18.9,50
"1332","Hungary","Men","1925-1929","High","GGS",36,2,1,5.6,50
"1333","Hungary","Men","1930-1934","Low","GGS",140,12,8,8.6,66.7
"1334","Hungary","Men","1930-1934","Medium","GGS",135,22,17,16.3,77.3
"1335","Hungary","Men","1930-1934","High","GGS",53,5,5,9.4,100
"1336","Hungary","Men","1935-1939","Low","GGS",131,15,8,11.5,53.3
"1337","Hungary","Men","1935-1939","Medium","GGS",187,11,7,5.9,63.6
"1338","Hungary","Men","1935-1939","High","GGS",56,7,1,12.5,14.3
"1339","Hungary","Men","1940-1944","Low","GGS",114,12,8,10.5,66.7
"1340","Hungary","Men","1940-1944","Medium","GGS",269,29,19,10.8,65.5
"1341","Hungary","Men","1940-1944","High","GGS",100,11,8,11,72.7
"1342","Hungary","Men","1945-1949","Low","GGS",90,13,9,14.4,69.2
"1343","Hungary","Men","1945-1949","Medium","GGS",348,31,19,8.9,61.3
"1344","Hungary","Men","1945-1949","High","GGS",92,10,8,10.9,80
"1345","Hungary","Men","1950-1954","Low","GGS",101,14,12,13.9,85.7
"1346","Hungary","Men","1950-1954","Medium","GGS",425,42,28,9.9,66.7
"1347","Hungary","Men","1950-1954","High","GGS",92,3,2,3.3,66.7
"1348","Hungary","Men","1955-1959","Low","GGS",98,27,24,27.6,88.9
"1349","Hungary","Men","1955-1959","Medium","GGS",411,54,36,13.1,66.7
"1350","Hungary","Men","1955-1959","High","GGS",83,7,6,8.4,85.7
"1351","Hungary","Men","1960-1964","Low","GGS",58,11,9,19,81.8
"1352","Hungary","Men","1960-1964","Medium","GGS",338,63,42,18.6,66.7
"1353","Hungary","Men","1960-1964","High","GGS",67,11,5,16.4,45.5
"1354","Hungary","Men","1965-1969","Low","GGS",67,19,17,28.4,89.5
"1355","Hungary","Men","1965-1969","Medium","GGS",358,72,54,20.1,75
"1356","Hungary","Men","1965-1969","High","GGS",88,24,18,27.3,75
"1357","Hungary","Men","1970-1974","Low","GGS",1,NA,NA,NA,NA
"1358","Hungary","Men","1970-1974","Medium","GGS",3,NA,NA,NA,NA
"1359","Hungary","Women","1925-1929","Low","GGS",254,38,11,15,28.9
"1360","Hungary","Women","1925-1929","Medium","GGS",91,20,9,22,45
"1361","Hungary","Women","1925-1929","High","GGS",15,3,NA,20,NA
"1362","Hungary","Women","1930-1934","Low","GGS",353,31,15,8.8,48.4
"1363","Hungary","Women","1930-1934","Medium","GGS",126,19,7,15.1,36.8
"1364","Hungary","Women","1930-1934","High","GGS",36,5,4,13.9,80
"1365","Hungary","Women","1935-1939","Low","GGS",333,27,9,8.1,33.3
"1366","Hungary","Women","1935-1939","Medium","GGS",225,27,12,12,44.4
"1367","Hungary","Women","1935-1939","High","GGS",50,10,5,20,50
"1368","Hungary","Women","1940-1944","Low","GGS",277,22,9,7.9,40.9
"1369","Hungary","Women","1940-1944","Medium","GGS",288,28,10,9.7,35.7
"1370","Hungary","Women","1940-1944","High","GGS",80,11,6,13.8,54.5
"1371","Hungary","Women","1945-1949","Low","GGS",235,16,8,6.8,50
"1372","Hungary","Women","1945-1949","Medium","GGS",361,35,21,9.7,60
"1373","Hungary","Women","1945-1949","High","GGS",99,12,7,12.1,58.3
"1374","Hungary","Women","1950-1954","Low","GGS",224,12,9,5.4,75
"1375","Hungary","Women","1950-1954","Medium","GGS",419,39,23,9.3,59
"1376","Hungary","Women","1950-1954","High","GGS",126,13,6,10.3,46.2
"1377","Hungary","Women","1955-1959","Low","GGS",174,11,6,6.3,54.5
"1378","Hungary","Women","1955-1959","Medium","GGS",405,30,21,7.4,70
"1379","Hungary","Women","1955-1959","High","GGS",130,15,10,11.5,66.7
"1380","Hungary","Women","1960-1964","Low","GGS",114,6,4,5.3,66.7
"1381","Hungary","Women","1960-1964","Medium","GGS",347,18,10,5.2,55.6
"1382","Hungary","Women","1960-1964","High","GGS",123,10,6,8.1,60
"1383","Hungary","Women","1965-1969","Low","GGS",83,11,8,13.3,72.7
"1384","Hungary","Women","1965-1969","Medium","GGS",373,34,21,9.1,61.8
"1385","Hungary","Women","1965-1969","High","GGS",132,18,11,13.6,61.1
"1386","Hungary","Women","1970-1974","Medium","GGS",1,NA,NA,NA,NA
"1387","Hungary","Women","1970-1974","High","GGS",1,NA,NA,NA,NA
"1388","India","Men","1965-1969","Low","DHS",28041,862,167,3.1,19.4
"1389","India","Men","1965-1969","Medium","DHS",7882,267,63,3.4,23.6
"1390","India","Men","1965-1969","High","DHS",15573,739,310,4.7,41.9
"1391","India","Men","1970-1974","Low","DHS",37142,1192,283,3.2,23.7
"1392","India","Men","1970-1974","Medium","DHS",11535,414,112,3.6,27.1
"1393","India","Men","1970-1974","High","DHS",26688,1239,531,4.6,42.9
"1394","India","Men","1975-1979","Low","DHS",36420,1285,337,3.5,26.2
"1395","India","Men","1975-1979","Medium","DHS",13271,490,146,3.7,29.8
"1396","India","Men","1975-1979","High","DHS",37938,2170,961,5.7,44.3
"1397","India","Men","1980-1984","Low","DHS",10485,540,158,5.2,29.3
"1398","India","Men","1980-1984","Medium","DHS",3765,176,53,4.7,30.1
"1399","India","Men","1980-1984","High","DHS",10989,821,397,7.5,48.4
"1400","India","Women","1960-1964","Low","DHS",1624,114,27,7,23.7
"1401","India","Women","1960-1964","Medium","DHS",1180,70,7,5.9,10
"1402","India","Women","1960-1964","High","DHS",3230,197,42,6.1,21.3
"1403","India","Women","1965-1969","Low","DHS",2526,174,51,6.9,29.3
"1404","India","Women","1965-1969","Medium","DHS",1853,106,23,5.7,21.7
"1405","India","Women","1965-1969","High","DHS",5744,389,83,6.8,21.3
"1406","India","Women","1970-1974","Low","DHS",2420,202,71,8.3,35.1
"1407","India","Women","1970-1974","Medium","DHS",1919,129,41,6.7,31.8
"1408","India","Women","1970-1974","High","DHS",7480,550,171,7.4,31.1
"1409","India","Women","1975-1979","Low","DHS",2284,227,85,9.9,37.4
"1410","India","Women","1975-1979","Medium","DHS",2046,176,57,8.6,32.4
"1411","India","Women","1975-1979","High","DHS",9000,981,391,10.9,39.9
"1412","India","Women","1980-1984","Low","DHS",909,92,38,10.1,41.3
"1413","India","Women","1980-1984","Medium","DHS",699,67,29,9.6,43.3
"1414","India","Women","1980-1984","High","DHS",2705,356,148,13.2,41.6
"1415","Indonesia","Men","1965-1969","Low","DHS",175,25,8,14.3,32
"1416","Indonesia","Men","1965-1969","Medium","DHS",1215,49,18,4,36.7
"1417","Indonesia","Men","1965-1969","High","DHS",1383,95,40,6.9,42.1
"1418","Indonesia","Men","1970-1974","Low","DHS",264,24,10,9.1,41.7
"1419","Indonesia","Men","1970-1974","Medium","DHS",2724,132,52,4.8,39.4
"1420","Indonesia","Men","1970-1974","High","DHS",3592,268,121,7.5,45.1
"1421","Indonesia","Men","1975-1979","Low","DHS",155,14,11,9,78.6
"1422","Indonesia","Men","1975-1979","Medium","DHS",2725,122,57,4.5,46.7
"1423","Indonesia","Men","1975-1979","High","DHS",4434,309,130,7,42.1
"1424","Indonesia","Men","1980-1984","Low","DHS",80,12,8,15,66.7
"1425","Indonesia","Men","1980-1984","Medium","DHS",1359,78,36,5.7,46.2
"1426","Indonesia","Men","1980-1984","High","DHS",2780,189,77,6.8,40.7
"1427","Indonesia","Women","1960-1964","Low","DHS",37,NA,NA,NA,NA
"1428","Indonesia","Women","1960-1964","Medium","DHS",326,11,NA,3.4,NA
"1429","Indonesia","Women","1960-1964","High","DHS",328,5,NA,1.5,NA
"1430","Indonesia","Women","1965-1969","Low","DHS",62,3,NA,4.8,NA
"1431","Indonesia","Women","1965-1969","Medium","DHS",580,12,NA,2.1,NA
"1432","Indonesia","Women","1965-1969","High","DHS",996,19,NA,1.9,NA
"1433","Indonesia","Women","1970-1974","Low","DHS",43,NA,NA,NA,NA
"1434","Indonesia","Women","1970-1974","Medium","DHS",563,24,NA,4.3,NA
"1435","Indonesia","Women","1970-1974","High","DHS",1124,33,NA,2.9,NA
"1436","Indonesia","Women","1975-1979","Low","DHS",27,2,NA,7.4,NA
"1437","Indonesia","Women","1975-1979","Medium","DHS",598,22,NA,3.7,NA
"1438","Indonesia","Women","1975-1979","High","DHS",1227,56,NA,4.6,NA
"1439","Indonesia","Women","1980-1984","Low","DHS",6,NA,NA,NA,NA
"1440","Indonesia","Women","1980-1984","Medium","DHS",316,15,NA,4.7,NA
"1441","Indonesia","Women","1980-1984","High","DHS",722,41,NA,5.7,NA
"1442","Italy","Men","1935-1939","Low","GGS",89,11,10,12.4,90.9
"1443","Italy","Men","1935-1939","Medium","GGS",23,2,1,8.7,50
"1444","Italy","Men","1935-1939","High","GGS",6,1,1,16.7,100
"1445","Italy","Men","1940-1944","Low","GGS",329,55,50,16.7,90.9
"1446","Italy","Men","1940-1944","Medium","GGS",103,15,12,14.6,80
"1447","Italy","Men","1940-1944","High","GGS",22,4,4,18.2,100
"1448","Italy","Men","1945-1949","Low","GGS",323,59,50,18.3,84.7
"1449","Italy","Men","1945-1949","Medium","GGS",140,28,23,20,82.1
"1450","Italy","Men","1945-1949","High","GGS",59,11,9,18.6,81.8
"1451","Italy","Men","1950-1954","Low","GGS",243,61,54,25.1,88.5
"1452","Italy","Men","1950-1954","Medium","GGS",167,45,37,26.9,82.2
"1453","Italy","Men","1950-1954","High","GGS",61,14,11,23,78.6
"1454","Italy","Men","1955-1959","Low","GGS",273,56,52,20.5,92.9
"1455","Italy","Men","1955-1959","Medium","GGS",219,45,34,20.5,75.6
"1456","Italy","Men","1955-1959","High","GGS",83,23,16,27.7,69.6
"1457","Italy","Men","1960-1964","Low","GGS",279,93,85,33.3,91.4
"1458","Italy","Men","1960-1964","Medium","GGS",270,70,59,25.9,84.3
"1459","Italy","Men","1960-1964","High","GGS",72,28,17,38.9,60.7
"1460","Italy","Men","1965-1969","Low","GGS",202,75,68,37.1,90.7
"1461","Italy","Men","1965-1969","Medium","GGS",179,72,62,40.2,86.1
"1462","Italy","Men","1965-1969","High","GGS",62,30,30,48.4,100
"1463","Italy","Women","1935-1939","Low","GGS",157,23,10,14.6,43.5
"1464","Italy","Women","1935-1939","Medium","GGS",18,4,1,22.2,25
"1465","Italy","Women","1935-1939","High","GGS",12,1,NA,8.3,NA
"1466","Italy","Women","1940-1944","Low","GGS",576,45,20,7.8,44.4
"1467","Italy","Women","1940-1944","Medium","GGS",107,22,14,20.6,63.6
"1468","Italy","Women","1940-1944","High","GGS",34,11,6,32.4,54.5
"1469","Italy","Women","1945-1949","Low","GGS",436,59,34,13.5,57.6
"1470","Italy","Women","1945-1949","Medium","GGS",139,26,17,18.7,65.4
"1471","Italy","Women","1945-1949","High","GGS",50,18,7,36,38.9
"1472","Italy","Women","1950-1954","Low","GGS",309,38,19,12.3,50
"1473","Italy","Women","1950-1954","Medium","GGS",156,41,22,26.3,53.7
"1474","Italy","Women","1950-1954","High","GGS",58,11,8,19,72.7
"1475","Italy","Women","1955-1959","Low","GGS",237,32,14,13.5,43.8
"1476","Italy","Women","1955-1959","Medium","GGS",238,41,16,17.2,39
"1477","Italy","Women","1955-1959","High","GGS",84,31,15,36.9,48.4
"1478","Italy","Women","1960-1964","Low","GGS",274,42,25,15.3,59.5
"1479","Italy","Women","1960-1964","Medium","GGS",305,70,34,23,48.6
"1480","Italy","Women","1960-1964","High","GGS",75,27,17,36,63
"1481","Italy","Women","1965-1969","Low","GGS",195,39,27,20,69.2
"1482","Italy","Women","1965-1969","Medium","GGS",273,78,42,28.6,53.8
"1483","Italy","Women","1965-1969","High","GGS",87,40,19,46,47.5
"1484","Ivory Coast","Men","1960-1964","Low","DHS",253,5,NA,2,NA
"1485","Ivory Coast","Men","1960-1964","Medium","DHS",54,NA,NA,NA,NA
"1486","Ivory Coast","Men","1960-1964","High","DHS",36,3,2,8.3,66.7
"1487","Ivory Coast","Men","1965-1969","Low","DHS",522,13,3,2.5,23.1
"1488","Ivory Coast","Men","1965-1969","Medium","DHS",148,5,2,3.4,40
"1489","Ivory Coast","Men","1965-1969","High","DHS",95,6,2,6.3,33.3
"1490","Ivory Coast","Men","1970-1974","Low","DHS",636,17,3,2.7,17.6
"1491","Ivory Coast","Men","1970-1974","Medium","DHS",243,7,NA,2.9,NA
"1492","Ivory Coast","Men","1970-1974","High","DHS",127,13,9,10.2,69.2
"1493","Ivory Coast","Men","1975-1979","Low","DHS",432,7,2,1.6,28.6
"1494","Ivory Coast","Men","1975-1979","Medium","DHS",130,7,3,5.4,42.9
"1495","Ivory Coast","Men","1975-1979","High","DHS",60,9,6,15,66.7
"1496","Ivory Coast","Women","1950-1954","Low","DHS",39,NA,NA,NA,NA
"1497","Ivory Coast","Women","1950-1954","Medium","DHS",23,NA,NA,NA,NA
"1498","Ivory Coast","Women","1950-1954","High","DHS",24,NA,NA,NA,NA
"1499","Ivory Coast","Women","1955-1959","Low","DHS",134,2,NA,1.5,NA
