country,sex,bc_cate,edu2,total_n,childless_n,never_in_union_n
Tanzania,Men,1960-1969,Low,43.2895497456193,0.11716199666261673,0
Tanzania,Men,1970-1979,High,611.7509566508234,18.24973401427269,13.041103035211563
Tanzania,Men,1970-1979,Low,178.4678974300623,8.525397062301636,3.496746003627777
Tanzania,Men,1980-1989,High,54.456769704818726,1.0152909755706787,0
Tanzania,Men,1980-1989,Low,19.339053221046925,0,NA
Tanzania,Women,1960-1969,High,546.5112294256687,4.475402042269707,0
Tanzania,Women,1960-1969,Low,200.1527384892106,6.896568924188614,1.211501032114029
Tanzania,Women,1970-1979,High,1992.115534067154,59.295420065522194,16.41586898267269
Tanzania,Women,1970-1979,Low,883.0464217066765,16.842251010239124,2.149591937661171
Tanzania,Women,1970-1979,NA,1.0860450267791748,0,NA
Tanzania,Women,1980-1989,High,242.344885610044,3.6296589970588684,1.922862946987152
Tanzania,Women,1980-1989,Low,137.1497792750597,5.178743988275528,1.1145239919424057
The UK,Men,1910-1919,High,8.188793969517505,1.1827459427181566,1.1827459427181566
The UK,Men,1910-1919,Low,15.052140996062008,1.2597934614698687,0
The UK,Men,1920-1929,High,191.70971433850343,37.155666774119126,10.81651692736456
The UK,Men,1920-1929,Low,169.1454115883082,18.925201440169012,6.562142947560915
The UK,Men,1920-1929,NA,8.616388661652877,0,0
The UK,Men,1930-1939,High,513.0546257790331,74.3499487541722,27.724918388661266
The UK,Men,1930-1939,Low,409.37410784671124,76.24356051911025,21.49700183453573
The UK,Men,1930-1939,NA,14.36816329808503,2.234399959157514,0
The UK,Men,1940-1949,High,771.8923818597966,116.18182318295165,33.66552333011964
The UK,Men,1940-1949,Low,760.9390994058471,93.55101166276812,27.353935910122054
The UK,Men,1940-1949,NA,2.628865137696266,0.18352331221103668,0.09832975268363953
The UK,Men,1950-1959,High,822.9014516237171,170.7631053042271,41.51999869643629
The UK,Men,1950-1959,Low,742.2755637444707,143.88286564462845,40.35989394575617
The UK,Men,1950-1959,NA,15.993041966227594,1.7614388069336968,1.5772273292964059
The UK,Men,1960-1969,High,978.8034303637933,209.49314509671308,43.59167163711641
The UK,Men,1960-1969,Low,1011.3993659767198,210.98510780725775,57.5238563929352
The UK,Men,1960-1969,NA,30.2407507753436,7.182344153005289,3.7477562956509445
The UK,Men,1970-1979,High,292.33619306390256,72.76720497531785,17.01329000358146
The UK,Men,1970-1979,Low,331.92287669839334,101.30023561443906,12.419463437845977
The UK,Men,1970-1979,NA,1.3492709182487488,1.3492709182487488,1.3492709182487488
The UK,Men,1980-1989,High,99.49359439522235,56.64309279933411,4.55627662788558
The UK,Men,1980-1989,Low,68.19926837089413,30.119981895771723,11.281097852327719
The UK,Women,1905-1909,High,1.8294540554807242,1.8294540554807242,1.8294540554807242
The UK,Women,1910-1919,High,13.28817806669116,3.3293442079043416,1.216963515649482
The UK,Women,1910-1919,Low,18.93770057208063,1.3042184192929653,0
The UK,Women,1920-1929,High,180.0951959317827,46.41508957296034,11.334300801443376
The UK,Women,1920-1929,Low,250.70640858008983,31.231028195110703,8.47603609406297
The UK,Women,1920-1929,NA,3.7925142604387645,2.380997196166817,1.4855800195614393
The UK,Women,1930-1939,High,518.0196915667874,91.20303298100094,23.93887426566736
The UK,Women,1930-1939,Low,562.9027972626072,72.84034051430157,23.495866624217342
The UK,Women,1930-1939,NA,6.6856509149074554,0,0
The UK,Women,1940-1949,High,793.4738956240168,88.36938199141636,21.75863266156027
The UK,Women,1940-1949,Low,975.8885951241257,106.4813495052117,28.975911112393277
The UK,Women,1940-1949,NA,16.981962418353874,0.09384535998106003,0
The UK,Women,1950-1959,High,903.7738439141363,167.16313337703872,28.83615005198208
The UK,Women,1950-1959,Low,950.2327838703005,82.66185783792565,14.095851624146647
The UK,Women,1950-1959,NA,15.894268386005308,0.309955358505249,0
The UK,Women,1960-1969,High,1140.4814320597777,192.784514621366,37.06311771225413
The UK,Women,1960-1969,Low,1160.6420125317256,134.25539259194176,27.609993976504803
The UK,Women,1960-1969,NA,35.51229202326209,3.2867386714907667,1.8643814699145338
The UK,Women,1970-1979,High,230.98686492991976,44.054642597308,3.2331135302398266
The UK,Women,1970-1979,Low,339.24266195914174,43.105120949905974,3.185361590789057
The UK,Women,1970-1979,NA,10.897432812503624,0,0
The UK,Women,1980-1989,High,135.57263247784337,22.258864360890144,1.1237915773487543
The UK,Women,1980-1989,Low,77.74458378815214,9.284253027060927,2.151720228478794
The UK,Women,1980-1989,NA,0.9201185183199669,0,NA
The US,Men,1960-1969,High,3910627.7692560293,1009453.7087221486,267501.14830033155
The US,Men,1960-1969,Low,3177651.9353919015,566923.7501818269,115288.05011685677
The US,Men,1960-1969,NA,7669543.831027224,1975021.1945580265,614020.2828419512
The US,Men,1970-1979,High,459388.0519789236,65736.27393263181,44237.33779340254
The US,Men,1970-1979,Low,2179358.744725578,373073.4498260405,138694.6519794821
The US,Men,1970-1979,NA,3572671.606844781,831174.0007080226,239861.48801708827
The US,Women,1950-1959,High,9736002.66429999,2189844.7848000005,590455.0717999999
The US,Women,1950-1959,Low,7618525.713100015,1238071.4153000002,258915.7498
The US,Women,1950-1959,NA,3278879.1243,420785.6458999999,93985.61789999998
The US,Women,1960-1969,High,3471664.400009532,438604.04772204673,124594.53108389373
The US,Women,1960-1969,Low,3496993.3151908587,285726.0755729667,75171.61914554732
The US,Women,1960-1969,NA,8963989.130802115,1452417.6065795168,310273.3003122987
The US,Women,1970-1979,High,628202.1429500282,207442.2190350523,60037.34069546462
The US,Women,1970-1979,Low,2261995.8293548413,284314.67711308855,26607.57445096693
The US,Women,1970-1979,NA,3154101.953870752,690927.7085824956,274036.17237809376
Timor-Leste,Men,1950-1959,High,33.320210576057434,1.6672850549221039,1.1723450422286987
Timor-Leste,Men,1950-1959,Low,74.95369479060173,6.2677039206027985,1.230017989873886
Timor-Leste,Men,1960-1969,High,305.2715667784214,21.85674238204956,11.738546252250671
Timor-Leste,Men,1960-1969,Low,410.5789526104927,38.279220297932625,20.69041520357132
Timor-Leste,Men,1970-1979,High,366.3955525010824,33.37197798490524,20.268587797880173
Timor-Leste,Men,1970-1979,Low,467.01327234506607,59.38597099483013,33.098041862249374
Timor-Leste,Men,1980-1989,High,88.24231694638729,18.342272013425827,16.20917299389839
Timor-Leste,Men,1980-1989,Low,90.0852403640747,19.11319088935852,13.105033934116364
Timor-Leste,Women,1960-1969,High,223.1047620922327,15.586799040436745,11.820539072155952
Timor-Leste,Women,1960-1969,Low,389.7323898077011,25.771206125617027,17.09731215238571
Timor-Leste,Women,1970-1979,High,1294.1243888288736,92.31803926825523,57.70746327936649
Timor-Leste,Women,1970-1979,Low,1219.3203547298908,74.3704091757536,52.88410799205303
Timor-Leste,Women,1980-1989,High,236.45363026857376,29.986546829342842,22.679280072450638
Timor-Leste,Women,1980-1989,Low,311.9999725520611,32.24915574491024,23.53087194263935
Togo,Men,1950-1959,High,120.96298961341381,2.0924739837646484,2.0924739837646484
Togo,Men,1950-1959,Low,84.97081662714481,0.6732239723205566,0.6732239723205566
Togo,Men,1960-1969,High,393.5448372513056,8.010952040553093,4.407691046595573
Togo,Men,1960-1969,Low,262.6199255734682,7.222951054573059,2.655445098876953
Togo,Men,1970-1979,High,500.83513106405735,39.01166719198227,16.10264301300049
Togo,Men,1970-1979,Low,361.75698275864124,21.1632719039917,15.8660489320755
Togo,Women,1960-1969,High,394.3261218369007,11.798996984958649,6.2455750703811646
Togo,Women,1960-1969,Low,526.9346788078547,6.431196868419647,0
Togo,Women,1970-1979,High,961.7145049721003,44.50956600904465,12.777322053909302
Togo,Women,1970-1979,Low,1122.9792773127556,23.278952807188034,6.249094009399414
Togo,Women,1970-1979,NA,2.0420080423355103,0,NA
Turkey,Men,1910-1919,High,0.966517984867096,0,NA
Turkey,Men,1920-1929,High,3.0498130321502686,1.4114810228347778,0
Turkey,Men,1920-1929,Low,3.1840280890464783,0,NA
Turkey,Men,1930-1939,High,16.471854031085968,0,NA
Turkey,Men,1930-1939,Low,12.943558007478714,0,NA
Turkey,Men,1940-1949,High,76.82039725780487,2.4004820585250854,0
Turkey,Men,1940-1949,Low,158.99690094590187,3.6130728721618652,0
Turkey,Men,1950-1959,High,199.76699739694595,4.728874027729034,0
Turkey,Men,1950-1959,Low,393.17263343930244,6.220847010612488,0
Turkey,Men,1960-1969,High,109.4681921005249,1.401606023311615,0
Turkey,Men,1960-1969,Low,176.62327826023102,5.902796059846878,0
Turkey,Men,1960-1969,NA,1.336972951889038,0,NA
Turkey,Women,1940-1949,High,75.37075054645538,4.353605002164841,4.353605002164841
Turkey,Women,1940-1949,Low,53.51319855451584,1.5204099416732788,0
Turkey,Women,1950-1959,High,1001.719481498003,48.03703173995018,23.61575284600258
Turkey,Women,1950-1959,Low,706.995398670435,19.87907361984253,5.596873879432678
Turkey,Women,1960-1969,High,182.10468858480453,16.920049875974655,11.108364909887314
Turkey,Women,1960-1969,Low,679.616511464119,33.83243289589882,9.927446097135544
Uganda,Men,1960-1969,High,223.2610262259841,0,NA
Uganda,Men,1960-1969,Low,248.89573757722974,9.561697959899902,4.499083042144775
Uganda,Men,1970-1979,High,308.77526933699846,5.562768071889877,5.562768071889877
Uganda,Men,1970-1979,Low,639.3250137940049,18.610761016607285,6.617299050092697
Uganda,Men,1980-1989,High,76.44014716148376,0.8952059745788574,0
Uganda,Men,1980-1989,Low,125.63399222120643,6.460496976971626,6.269358977675438
Uganda,Women,1960-1969,High,331.1539196819067,3.138435035943985,0
Uganda,Women,1960-1969,Low,400.292994428426,6.0222038477659225,0.9302899837493896
Uganda,Women,1970-1979,High,1673.2846797853708,42.70163041353226,15.958474040031433
Uganda,Women,1970-1979,Low,1700.7553788237274,32.07346187531948,8.152492821216583
Uganda,Women,1980-1989,High,198.21325509995222,1.4144840240478516,1.4144840240478516
Uganda,Women,1980-1989,Low,521.9185018315911,6.852383971214294,3.0433379411697388
Ukraine,Men,1910-1919,High,2.504341246306936,0,NA
Ukraine,Men,1910-1919,Low,0.39286727422648937,0,NA
Ukraine,Men,1920-1929,High,10.584384353084548,0.27094960557448644,0
Ukraine,Men,1920-1929,Low,26.195303384420615,1.8711111926090496,0
Ukraine,Men,1920-1929,NA,8.549613718829363,1.9672522814555293,1.9672522814555293
Ukraine,Men,1930-1939,High,89.95427395974586,3.3021688309178643,0.5289827365621846
Ukraine,Men,1930-1939,Low,95.56217376536503,1.1209664022331012,0
Ukraine,Men,1930-1939,NA,7.148877365345765,0,NA
Ukraine,Men,1940-1949,High,74.2209591175841,0.5404019299218987,0
Ukraine,Men,1940-1949,Low,110.0848317806124,2.1681547266909362,1.6277527967690375
Ukraine,Men,1940-1949,NA,10.103266602456813,0,NA
Ukraine,Men,1950-1959,High,267.9983559990962,21.775883309638257,8.372749943532707
Ukraine,Men,1950-1959,Low,277.52431114649346,15.207986258285704,3.4135701225191184
Ukraine,Men,1950-1959,NA,12.288078146177241,0,NA
Ukraine,Men,1960-1969,High,552.5763978052478,57.50448686769094,12.006568075280768
Ukraine,Men,1960-1969,Low,578.9426877255052,82.60713507098636,37.23609896608474
Ukraine,Men,1960-1969,NA,1.7008525751934656,0.8059615157947064,0
Ukraine,Men,1970-1979,High,155.446193433887,21.765435317543137,5.796616077423096
Ukraine,Men,1970-1979,Low,204.29297101541874,38.7334951889967,18.402870768024115
Ukraine,Women,1910-1919,High,1.6791098981774155,1.0796337136672207,0
Ukraine,Women,1910-1919,Low,0.28076221172099736,0,NA
Ukraine,Women,1920-1929,High,27.709052352504937,2.917381994188002,1.1304166274181604
Ukraine,Women,1920-1929,Low,70.90763424069297,14.419578992409932,4.350952902325815
Ukraine,Women,1920-1929,NA,20.634442171582563,0,NA
Ukraine,Women,1930-1939,High,136.28464098437286,12.50847219746312,1.3156771903115327
Ukraine,Women,1930-1939,Low,169.95454011657426,27.55756797167411,16.11731809348555
Ukraine,Women,1930-1939,NA,5.137689994443306,0.7144183847603358,0
Ukraine,Women,1940-1949,High,139.96595811175968,11.117299688672064,8.202772997197343
Ukraine,Women,1940-1949,Low,132.15877507142235,5.7667134388824515,0
Ukraine,Women,1940-1949,NA,10.404631396635509,1.1747243810205532,1.1747243810205532
Ukraine,Women,1950-1959,High,454.95189592899385,29.706972981748116,7.427818327113194
Ukraine,Women,1950-1959,Low,407.6304140562662,15.851538735454707,9.255481478139572
Ukraine,Women,1950-1959,NA,9.106531452025095,0,NA
Ukraine,Women,1960-1969,High,1435.7219441813231,83.73623320806058,21.616165015578595
Ukraine,Women,1960-1969,Low,935.7604177578606,60.594037521552536,22.115017185000283
Ukraine,Women,1960-1969,NA,2.175204294314767,0,NA
Ukraine,Women,1970-1979,High,390.8155840638234,37.76269209384918,11.27556997537613
Ukraine,Women,1970-1979,Low,261.30942291935924,17.637939463694465,6.129147811148016
Ukraine,Women,1970-1979,NA,1.6034448618289332,0,NA
Uruguay,Men,1970-1979,NA,196657.2670135498,38653.16000366211,13201.666442871094
Uruguay,Men,1980-1989,NA,9949.762924194336,2881.9413452148438,752.4571838378906
Uruguay,Women,1970-1979,NA,213383.0750427246,25924.44270324707,7855.752593994141
Uruguay,Women,1980-1989,NA,11512.895294189453,1697.0152893066406,1697.0152893066406
Zambia,Men,1950-1959,High,36.19275985658169,0,NA
Zambia,Men,1950-1959,Low,21.941059947013855,1.422842025756836,0
Zambia,Men,1960-1969,High,423.77968633174896,3.3936790227890015,1.9334449768066406
Zambia,Men,1960-1969,Low,632.5314896702766,16.318532168865204,12.54278215765953
Zambia,Men,1970-1979,High,873.3066426366568,23.854758881032467,15.030038982629776
Zambia,Men,1970-1979,Low,1197.5474837496877,40.11850084364414,26.254826933145523
Zambia,Men,1980-1989,High,459.3065876364708,40.62812614440918,27.618897050619125
Zambia,Men,1980-1989,Low,570.8137832432985,22.402748256921768,11.503030121326447
Zambia,Women,1960-1969,High,104.25944359600544,1.361371010541916,0
Zambia,Women,1960-1969,Low,71.39619493484497,1.5360119938850403,0
Zambia,Women,1970-1979,High,1425.1354928016663,37.760561883449554,19.408876061439514
Zambia,Women,1970-1979,Low,902.6501255594194,9.433386832475662,1.3637660145759583
Zambia,Women,1980-1989,High,692.3439174816012,11.862818028777838,5.585835099220276
Zambia,Women,1980-1989,Low,654.1581261605024,5.079098999500275,1.9539920091629028
Zimbabwe,Men,1960-1969,High,436.0858113691211,12.29284093528986,6.25439590960741
Zimbabwe,Men,1960-1969,Low,369.4418898075819,6.7022329568862915,1.818727970123291
Zimbabwe,Men,1970-1979,High,1015.0197828188539,41.74381102621555,16.58850994706154
Zimbabwe,Men,1970-1979,Low,672.907723903656,41.11519706249237,15.132161110639572
Zimbabwe,Men,1980-1989,High,111.83848513662815,9.07541012763977,8.607345134019852
Zimbabwe,Men,1980-1989,Low,66.50575730204582,9.3416448533535,6.161334872245789
Zimbabwe,Women,1960-1969,High,251.27978973835707,10.146499991416931,4.144625127315521
Zimbabwe,Women,1960-1969,Low,204.16856659948826,9.014460921287537,5.38067989051342
Zimbabwe,Women,1970-1979,High,1006.833030641079,44.742131903767586,22.999445855617523
Zimbabwe,Women,1970-1979,Low,1092.0738665685058,22.955055102705956,6.648769915103912
Zimbabwe,Women,1980-1989,High,140.07487835735083,1.7075710594654083,1.4220560491085052
Zimbabwe,Women,1980-1989,Low,89.0107616186142,2.9057130813598633,2.3498620986938477
Albania,Men,1950-1959,All,328.5141856521368,15.908088952302933,2.165116995573044
Albania,Men,1960-1969,All,1543.0768755227327,116.58545525372028,37.392282113432884
Albania,Men,1970-1979,All,1192.1252193003893,194.16073071956635,86.13952395319939
Albania,Men,1980-1989,All,294.23118621110916,88.23286345601082,55.69524343311787
Albania,Women,1950-1959,All,854.3733241856098,0,0
Albania,Women,1960-1969,All,3976.0499863624573,33.10125911235809,25.33387814462185
Albania,Women,1970-1979,All,3166.0165965259075,201.958475664258,99.88842013478279
Albania,Women,1980-1989,All,816.6901139765978,82.01154600083828,58.13617756962776
Angola,Men,1960-1969,All,587.8031021729112,12.36538701504469,2.6690340116620064
Angola,Men,1970-1979,All,950.8570578694344,21.656768038868904,14.218050092458725
Angola,Men,1980-1989,All,127.05933208018541,2.6444619596004486,2.1536909490823746
Angola,Women,1960-1969,All,656.0982070788741,16.379360243678093,4.727845072746277
Angola,Women,1970-1979,All,2667.67845556885,74.18022939562798,27.253086745738983
Angola,Women,1980-1989,All,317.8991920799017,7.28241591155529,4.237132966518402
Armenia,Men,1960-1969,All,238.8802669197321,10.25415712594986,7.453136086463928
Armenia,Men,1970-1979,All,727.5438997596502,89.13348844647408,64.32582327723503
Armenia,Men,1980-1989,All,84.74497444927692,16.567342817783356,12.191972732543945
Armenia,Women,1960-1969,All,533.4846439361572,40.31241066753864,30.734785705804825
Armenia,Women,1970-1979,All,1602.5802320986986,152.56017427146435,101.08970250189304
Armenia,Women,1980-1989,All,220.81743241846561,23.624302864074707,22.1556678712368
Austria,Men,1910-1919,All,1.5005857343024545,0,0
Austria,Men,1920-1929,All,11.897196522115271,1.1245254526864361,0.4560692801909738
Austria,Men,1930-1939,All,39.273958155047055,3.7755145618463533,0.8121740206177708
Austria,Men,1940-1949,All,88.02492807354218,13.445019798990842,1.074294920618864
Austria,Men,1950-1959,All,115.02464584038938,15.81548276705965,3.3880178987047134
Austria,Men,1960-1969,All,505422.95511455496,114670.67567475673,42296.49428172373
Austria,Men,1970-1979,All,243559.84348152735,98181.44633663948,39533.17175192391
Austria,Men,1980-1989,All,24.94722843200354,9.564196046092382,2.061924480774361
Austria,Women,1910-1919,All,0.2392949953451513,0.2392949953451513,0
Austria,Women,1920-1929,All,17.455274340430996,4.945873685043477,1.1591161691879535
Austria,Women,1930-1939,All,51.303164851806386,4.619523183667042,0.6645800726634139
Austria,Women,1940-1949,All,112.31228117286742,11.843225081117435,1.8566125340376463
Austria,Women,1950-1959,All,102.2721040430628,13.11954071754636,4.057717318193485
Austria,Women,1960-1969,All,493438.2070846474,89316.48789392193,23609.718359918377
Austria,Women,1970-1979,All,247254.50703318766,57777.150951996504,13961.548300240232
Austria,Women,1980-1989,All,20.747572389277224,4.754490257215762,1.9191676357009744
Azerbaijan,Men,1940-1949,All,55.427993297576904,1.5364990234375,1.5364990234375
Azerbaijan,Men,1950-1959,All,449.51672314479947,21.552620977163315,8.13412594795227
Azerbaijan,Men,1960-1969,All,620.6650545112789,33.22515883296728,9.840272046625614
